DATE,Black Unemployment,UNRATE,Time
1987-03-31,2.624668592163159,0.6350251756323279,5.209486152841421
1987-04-30,2.5572273113676265,0.610064240817791,5.214935757608986
1987-05-31,2.6100697927420065,0.610064240817791,5.220355825078324
1987-06-30,2.5572273113676265,0.6013329932743064,5.225746673713202
1987-07-31,2.5572273113676265,0.5923809677889341,5.231108616854587
1987-08-31,2.533696813957432,0.5831980807826592,5.236441962829949
1987-09-30,2.533696813957432,0.5737735780102541,5.241747015059643
1987-10-31,2.509599262378372,0.5831980807826592,5.247024072160486
1987-11-30,2.4932054526026954,0.5640959754919254,5.25227342804663
1987-12-31,2.4932054526026954,0.5541529939182037,5.2574953720277815
1988-01-31,2.4849066497880004,0.5541529939182037,5.262690188904886
1988-02-29,2.517696472610991,0.5541529939182037,5.267858159063328
1988-03-31,2.5416019934645457,0.5541529939182037,5.272999558563747
1988-04-30,2.501435951739211,0.5225954588537013,5.278114659230517
1988-05-31,2.509599262378372,0.543931485654338,5.2832037287379885
1988-06-30,2.4423470353692043,0.5225954588537013,5.288267030694535
1988-07-31,2.451005098112319,0.5225954588537013,5.293304824724492
1988-08-31,2.4336133554004498,0.543931485654338,5.298317366548036
1988-09-30,2.3978952727983707,0.5225954588537013,5.303304908059076
1988-10-31,2.4069451083182885,0.5225954588537013,5.308267697401205
1988-11-30,2.3978952727983707,0.5114495214362034,5.313205979041787
1988-12-31,2.424802725718295,0.5114495214362034,5.318119993844216
1989-01-31,2.468099531471619,0.5225954588537013,5.3230099791384085
1989-02-28,2.4765384001174837,0.4999620030965649,5.327876168789581
1989-03-31,2.4069451083182885,0.47588499532711054,5.332718793265369
1989-04-30,2.4069451083182885,0.4999620030965649,5.337538079701318
1989-05-31,2.4159137783010487,0.4999620030965649,5.342334251964811
1989-06-30,2.4595888418037104,0.5114495214362034,5.3471075307174685
1989-07-31,2.3978952727983707,0.4999620030965649,5.351858133476067
1989-08-31,2.4069451083182885,0.4999620030965649,5.356586274672012
1989-09-30,2.4595888418037104,0.5114495214362034,5.3612921657094255
1989-10-31,2.4595888418037104,0.5114495214362034,5.365976015021851
1989-11-30,2.4595888418037104,0.5225954588537013,5.3706380281276624
1989-12-31,2.451005098112319,0.5225954588537013,5.375278407684165
1990-01-31,2.4069451083182885,0.5225954588537013,5.37989735354046
1990-02-28,2.3978952727983707,0.5114495214362034,5.384495062789089
1990-03-31,2.388762789235098,0.4999620030965649,5.389071729816501
1990-04-30,2.3702437414678603,0.5225954588537013,5.393627546352362
1990-05-31,2.3608540011180215,0.5225954588537013,5.3981627015177525
1990-06-30,2.3513752571634776,0.4999620030965649,5.402677381872279
1990-07-31,2.4336133554004498,0.5334173533321656,5.407171771460119
1990-08-31,2.4595888418037104,0.5541529939182037,5.4116460518550396
1990-09-30,2.4932054526026954,0.5737735780102541,5.41610040220442
1990-10-31,2.4932054526026954,0.5737735780102541,5.420534999272286
1990-11-30,2.517696472610991,0.6013329932743064,5.424950017481403
1990-12-31,2.517696472610991,0.610064240817791,5.429345628954441
1991-01-31,2.4765384001174837,0.618584176630303,5.43372200355424
1991-02-28,2.501435951739211,0.6350251756323279,5.438079308923196
1991-03-31,2.5257286443082556,0.6507210940165463,5.442417710521793
1991-04-30,2.5416019934645457,0.6429624958569642,5.44673737166631
1991-05-31,2.5494451709255714,0.6583079885420274,5.4510384535657
1991-06-30,2.5257286443082556,0.6583079885420274,5.455321115357702
1991-07-31,2.4765384001174837,0.6507210940165463,5.459585514144159
1991-08-31,2.517696472610991,0.6583079885420274,5.4638318050256105
1991-09-30,2.509599262378372,0.6583079885420274,5.4680601411351315
1991-10-31,2.5877640352277083,0.6657298105782764,5.472270673671475
1991-11-30,2.5257286443082556,0.6657298105782764,5.476463551931511
1991-12-31,2.5572273113676265,0.6870659010831026,5.480638923341991
1992-01-31,2.6026896854443837,0.6870659010831026,5.484796933490655
1992-02-29,2.653241964607215,0.6938869069999295,5.488937726156687
1992-03-31,2.6461747973841225,0.6938869069999295,5.493061443340548
1992-04-30,2.6461747973841225,0.6938869069999295,5.497168225293202
1992-05-31,2.6878474937846906,0.7071231832999884,5.501258210544727
1992-06-30,2.681021528714291,0.7198493500500933,5.5053315359323625
1992-07-31,2.667228206581955,0.7135478294269664,5.5093883366279774
1992-08-31,2.653241964607215,0.7071231832999884,5.5134287461649825
1992-09-30,2.631888840136646,0.7071231832999884,5.517452896464707
1992-10-31,2.6602595372658615,0.6870659010831026,5.521460917862246
1992-11-30,2.6461747973841225,0.6938869069999295,5.5254529391317835
1992-12-31,2.6602595372658615,0.6938869069999295,5.529429087511423
1993-01-31,2.6461747973841225,0.6870659010831026,5.53338948872752
1993-02-28,2.6026896854443837,0.6729928312809478,5.537334267018537
1993-03-31,2.617395832834079,0.6657298105782764,5.541263545158426
1993-04-30,2.6390573296152584,0.6729928312809478,5.545177444479562
1993-05-31,2.5726122302071057,0.6729928312809478,5.54907608489522
1993-06-30,2.5952547069568657,0.6657298105782764,5.552959584921617
1993-07-31,2.5416019934645457,0.6583079885420274,5.556828061699537
1993-08-31,2.509599262378372,0.6507210940165463,5.560681631015528
1993-09-30,2.5257286443082556,0.6429624958569642,5.564520407322694
1993-10-31,2.468099531471619,0.6507210940165463,5.568344503761097
1993-11-30,2.533696813957432,0.6350251756323279,5.572154032177765
1993-12-31,2.4595888418037104,0.6269016977393765,5.575949103146316
1994-01-31,2.5726122302071057,0.6350251756323279,5.579729825986222
1994-02-28,2.5494451709255714,0.6350251756323279,5.583496308781699
1994-03-31,2.517696472610991,0.6269016977393765,5.58724865840025
1994-04-30,2.4765384001174837,0.618584176630303,5.5909869805108565
1994-05-31,2.4595888418037104,0.5923809677889341,5.594711379601839
1994-06-30,2.424802725718295,0.5923809677889341,5.598421958998375
1994-07-31,2.388762789235098,0.5923809677889341,5.602118820879701
1994-08-31,2.4159137783010487,0.5831980807826592,5.605802066295998
1994-09-30,2.3608540011180215,0.5737735780102541,5.60947179518496
1994-10-31,2.424802725718295,0.5640959754919254,5.6131281063880705
1994-11-30,2.379546134130174,0.543931485654338,5.616771097666572
1994-12-31,2.2925347571405443,0.5334173533321656,5.62040086571715
1995-01-31,2.33214389523559,0.543931485654338,5.6240175061873385
1995-02-28,2.312535423847214,0.5225954588537013,5.627621113690637
1995-03-31,2.272125885509337,0.5225954588537013,5.631211781821365
1995-04-30,2.3702437414678603,0.5640959754919254,5.634789603169249
1995-05-31,2.302585092994046,0.543931485654338,5.638354669333745
1995-06-30,2.3702437414678603,0.543931485654338,5.641907070938114
1995-07-31,2.388762789235098,0.5541529939182037,5.645446897643238
1995-08-31,2.4069451083182885,0.5541529939182037,5.648974238161206
1995-09-30,2.4069451083182885,0.543931485654338,5.652489180268651
1995-10-31,2.302585092994046,0.5334173533321656,5.655991810819852
1995-11-30,2.272125885509337,0.543931485654338,5.659482215759621
1995-12-31,2.322387720290225,0.543931485654338,5.662960480135946
1996-01-31,2.3608540011180215,0.543931485654338,5.666426688112432
1996-02-29,2.302585092994046,0.5334173533321656,5.66988092298052
1996-03-31,2.3608540011180215,0.5334173533321656,5.673323267171493
1996-04-30,2.3702437414678603,0.543931485654338,5.676753802268282
1996-05-31,2.322387720290225,0.543931485654338,5.680172609017068
1996-06-30,2.341805806147327,0.5114495214362034,5.683579767338681
1996-07-31,2.3608540011180215,0.5334173533321656,5.68697535633982
1996-08-31,2.3608540011180215,0.48811397969533005,5.69035945432406
1996-09-30,2.3608540011180215,0.4999620030965649,5.6937321388027
1996-10-31,2.3702437414678603,0.4999620030965649,5.697093486505405
1996-11-30,2.3608540011180215,0.5225954588537013,5.700443573390687
1996-12-31,2.3513752571634776,0.5225954588537013,5.703782474656201
1997-01-31,2.379546134130174,0.5114495214362034,5.707110264748875
1997-02-28,2.3702437414678603,0.4999620030965649,5.71042701737487
1997-03-31,2.3513752571634776,0.4999620030965649,5.713732805509369
1997-04-30,2.322387720290225,0.48811397969533005,5.717027701406222
1997-05-31,2.33214389523559,0.46325289744172116,5.720311776607412
1997-06-30,2.379546134130174,0.47588499532711054,5.723585101952381
1997-07-31,2.2512917986064953,0.46325289744172116,5.726847747587197
1997-08-31,2.2407096892759584,0.45019364959260366,5.730099782973574
1997-09-30,2.2512917986064953,0.46325289744172116,5.733341276897746
1997-10-31,2.2512917986064953,0.4366811181152756,5.736572297479192
1997-11-30,2.2512917986064953,0.4226868283120583,5.739792912179234
1997-12-31,2.302585092994046,0.4366811181152756,5.7430031878094825
1998-01-31,2.2407096892759584,0.4226868283120583,5.746203190540153
1998-02-28,2.2300144001592104,0.4226868283120583,5.749392985908253
1998-03-31,2.2192034840549946,0.4366811181152756,5.752572638825633
1998-04-30,2.2082744135228043,0.37748737091130763,5.755742213586912
1998-05-31,2.186051276738094,0.3931256497837364,5.75890177387728
1998-06-30,2.174751721484161,0.4081796848261184,5.762051382780177
1998-07-31,2.2512917986064953,0.4081796848261184,5.765191102784844
1998-08-31,2.174751721484161,0.4081796848261184,5.768320995793772
1998-09-30,2.2082744135228043,0.4226868283120583,5.771441123130016
1998-10-31,2.151762203259462,0.4081796848261184,5.7745515455444085
1998-11-30,2.151762203259462,0.3931256497837364,5.777652323222656
1998-12-31,2.0412203288596382,0.3931256497837364,5.780743515792329
1999-01-31,2.0541237336955462,0.37748737091130763,5.783825182329737
1999-02-28,2.1041341542702074,0.3931256497837364,5.786897381366708
1999-03-31,2.0794415416798357,0.36122375011753505,5.7899601708972535
1999-04-30,2.0541237336955462,0.37748737091130763,5.793013608384144
1999-05-31,2.0014800002101243,0.36122375011753505,5.796057750765372
1999-06-30,2.0412203288596382,0.37748737091130763,5.799092654460526
1999-07-31,2.163323025660538,0.37748737091130763,5.802118375377063
1999-08-31,2.0412203288596382,0.36122375011753505,5.805134968916488
1999-09-30,2.1400661634962708,0.36122375011753505,5.808142489980444
1999-10-31,2.128231705849268,0.3442894408721884,5.811140992976701
1999-11-30,2.0794415416798357,0.3442894408721884,5.814130531825066
1999-12-31,2.0541237336955462,0.32663425997828094,5.817111159963204
2000-01-31,2.1041341542702074,0.32663425997828094,5.820082930352362
2000-02-29,2.0918640616783932,0.3442894408721884,5.823045895483019
2000-03-31,2.0014800002101243,0.32663425997828094,5.82600010738045
2000-04-30,1.9459101490553132,0.28893209090233557,5.8289456176102075
2000-05-31,2.0412203288596382,0.32663425997828094,5.831882477283517
2000-06-30,2.0541237336955462,0.32663425997828094,5.834810737062605
2000-07-31,2.0412203288596382,0.32663425997828094,5.8377304471659395
2000-08-31,2.066862759472976,0.3442894408721884,5.840641657373398
2000-09-30,1.9878743481543455,0.3082024958468682,5.84354441703136
2000-10-31,1.9878743481543455,0.3082024958468682,5.846438775057725
2000-11-30,1.9878743481543455,0.3082024958468682,5.849324779946859
2000-12-31,2.0014800002101243,0.3082024958468682,5.8522024797744745
2001-01-31,2.1041341542702074,0.36122375011753505,5.855071922202427
2001-02-28,2.0412203288596382,0.36122375011753505,5.857933154483459
2001-03-31,2.1162555148025524,0.37748737091130763,5.860786223465865
2001-04-30,2.0794415416798357,0.3931256497837364,5.863631175598097
2001-05-31,2.066862759472976,0.37748737091130763,5.8664680569332965
2001-06-30,2.1162555148025524,0.4081796848261184,5.869296913133774
2001-07-31,2.0794415416798357,0.4226868283120583,5.872117789475416
2001-08-31,2.2082744135228043,0.46325289744172116,5.87493073085203
2001-09-30,2.186051276738094,0.47588499532711054,5.877735781779639
2001-10-31,2.2512917986064953,0.5114495214362034,5.8805329864007
2001-11-30,2.2823823856765264,0.5334173533321656,5.883322388488279
2001-12-31,2.312535423847214,0.5541529939182037,5.886104031450156
2002-01-31,2.302585092994046,0.5541529939182037,5.8888779583328805
2002-02-28,2.2925347571405443,0.5541529939182037,5.8916442118257715
2002-03-31,2.3513752571634776,0.5541529939182037,5.8944028342648505
2002-04-30,2.3702437414678603,0.5737735780102541,5.8971538676367405
